user_id,n_features,max_weight,mean_weight
1979055,23,0.5011,0.1815
1979418,28,0.3232,0.1776
1979511,42,0.2534,0.1476
1979892,9,0.5358,0.3094
1979942,32,0.4992,0.1495
1980285,92,0.3256,0.0936
1980434,25,0.5478,0.1755
1980457,273,0.1546,0.0581
1980690,13,0.5661,0.2579
1980724,13,0.3659,0.2716
1980793,27,0.6234,0.1634
1981483,16,0.4073,0.2392
1981686,26,0.5491,0.1767
1981949,11,0.4544,0.2871
1982127,36,0.2642,0.162
1982246,10,0.4676,0.3071
1982458,31,0.3011,0.1699
1983265,38,0.7481,0.123
1983372,44,0.4074,0.136
1983556,12,0.4775,0.2739
1983995,36,0.2487,0.1593
1984196,51,0.3888,0.1304
1984197,9,0.4631,0.3148
1984517,15,0.343,0.2519
1984720,86,0.3949,0.0901
1985642,15,0.4599,0.239
1985876,16,0.391,0.2403
1986112,1,1.0,1.0
1986293,10,0.5094,0.2943
1986501,20,0.3431,0.2166
1986533,35,0.2329,0.164
1986588,15,0.3688,0.2499
1986736,11,0.7894,0.244
1987631,22,0.806,0.1548
1987718,64,0.4372,0.1108
1987874,124,0.3195,0.0766
1988417,1,1.0,1.0
1988596,10,0.412,0.3068
1988664,52,0.3352,0.1295
1988842,19,0.3909,0.2137
1988928,49,0.4329,0.1308
1988990,75,0.5033,0.0897
1989515,24,0.4435,0.193
1989571,41,0.5021,0.1392
1989623,134,0.4512,0.0705
1989919,68,0.2415,0.1159
1989931,69,0.1913,0.115
1990049,20,0.3676,0.2148
1990202,8,0.546,0.3353
1990239,44,0.3385,0.142
1990517,5,0.6127,0.4235
1990899,16,0.4715,0.2347
1990913,18,0.3642,0.2253
1991437,5,0.5355,0.4361
1991511,10,0.4263,0.3061
1991709,4,0.6823,0.4624
1991890,10,0.5464,0.2969
1991904,48,0.4832,0.1302
1992097,46,0.3136,0.1346
1992193,2,0.7293,0.7067
1992317,33,0.5311,0.1549
1992624,22,0.3344,0.2039
1992891,26,0.2651,0.191
1992996,11,0.4619,0.2843
1993192,14,0.4725,0.248
1993526,7,0.5276,0.3521
1993665,25,0.2838,0.1942
1993960,52,0.2153,0.1318
1994347,10,0.4095,0.3077
1994390,9,0.4948,0.3226
1994570,82,0.2689,0.098
1994593,32,0.299,0.1714
1994600,8,0.5302,0.3359
1994670,13,0.4713,0.26
1994683,11,0.4183,0.2937
1994752,58,0.2186,0.1243
1994917,3,0.8572,0.5244
1995036,86,0.3513,0.0918
1995338,12,0.5057,0.2688
1995348,41,0.3313,0.1476
1995479,21,0.2905,0.2138
1995485,60,0.3852,0.1184
1995559,231,0.227,0.0579
1995650,27,0.2627,0.1872
1995907,80,0.164,0.1077
1996214,19,0.3446,0.2178
1996263,24,0.3188,0.1914
1996732,30,0.2641,0.1766
1996758,115,0.3305,0.0784
1996801,34,0.3334,0.1588
1996857,57,0.375,0.1221
1997042,26,0.343,0.185
1997205,10,0.4555,0.2928
1997344,16,0.4053,0.2359
1997458,54,0.5675,0.1159
1997837,89,0.5125,0.0833
1997961,109,0.3037,0.0833
1997974,34,0.2933,0.1633
1998060,63,0.4648,0.1107
1998287,48,0.3174,0.1341
1998343,38,0.32,0.1497
1998620,1,1.0,1.0
1998678,18,0.5386,0.2114
1998703,18,0.3762,0.2177
1998897,9,0.4301,0.3254
1998965,33,0.2925,0.1632
1999202,39,0.2757,0.1513
1999294,26,0.3128,0.1854
1999734,11,0.4107,0.2923
1999916,4,0.5953,0.4874
1999959,28,0.4075,0.1754
2000295,10,0.4391,0.3056
2000495,8,0.4478,0.3475
2000877,49,0.2892,0.1348
2000999,7,0.4912,0.3664
2001148,22,0.3711,0.2022
2001271,28,0.7067,0.1519
2001349,43,0.2955,0.1446
2001385,45,0.2527,0.143
2001655,27,0.3028,0.1839
2001925,6,0.574,0.3979
2002183,15,0.4091,0.2466
2002264,58,0.3104,0.1233
2002612,30,0.3003,0.1747
2002757,12,0.4018,0.2804
2003069,5,0.6609,0.4222
2003223,6,0.5281,0.4005
2003319,59,0.3848,0.1135
2003524,28,0.2959,0.1784
2003777,10,0.5133,0.2955
2004216,54,0.1926,0.1329
2004286,26,0.5023,0.1758
2004474,38,0.3518,0.1512
2004603,46,0.3987,0.1341
2005032,22,0.3784,0.2024
2005073,2,0.733,0.7066
2005116,49,0.262,0.1355
2005208,16,0.3675,0.2439
2006584,27,0.2984,0.1822
2006749,3,0.652,0.5746
2006851,57,0.1964,0.1257
2007090,14,0.3895,0.2585
2007234,56,0.2933,0.124
2007569,23,0.3098,0.2012
2007673,48,0.4193,0.1317
2007796,87,0.5991,0.0789
2007878,7,0.6175,0.358
2008045,4,0.6189,0.4903
2008293,67,0.3574,0.1064
2008315,73,0.2866,0.1059
2008328,21,0.4359,0.2064
2008404,30,0.3066,0.173
2008647,9,0.568,0.3173
2008684,60,0.2914,0.1232
2008917,4,0.6327,0.479
2008925,6,0.5498,0.3968
2008989,12,0.4757,0.2775
2009116,13,0.4257,0.2676
2009251,5,0.5619,0.4427
2009723,79,0.8083,0.0726
2009751,13,0.4363,0.2597
2009794,12,0.431,0.2719
2010121,25,0.3182,0.1903
2010143,103,0.1467,0.0944
2010286,10,0.4425,0.3015
2010288,48,0.247,0.1365
2010324,38,0.2579,0.1542
2010391,31,0.2618,0.1711
2010399,52,0.3778,0.123
2010779,13,0.429,0.2664
2010783,6,0.5228,0.393
2010906,12,0.5221,0.2725
2011086,31,0.3917,0.1679
2011157,16,0.6078,0.2218
2011506,80,0.2642,0.1061
2011788,27,0.5219,0.1714
2011872,191,0.277,0.0606
2012277,11,0.425,0.2851
2012287,14,0.442,0.251
2012416,25,0.3311,0.1891
2012599,18,0.4501,0.2105
2012718,31,0.3349,0.1731
2012770,32,0.442,0.1614
2012854,26,0.7062,0.1582
2012887,29,0.5074,0.1659
2012965,30,0.3868,0.1594
2012986,24,0.6412,0.1718
2013152,34,0.4343,0.1527
2013388,29,0.2559,0.1798
2013664,10,0.3973,0.3126
2013671,7,0.5433,0.3652
2013750,77,0.5038,0.0839
2013860,35,0.2854,0.1612
2014050,2,0.8736,0.6801
2014061,56,0.4297,0.1201
2014522,31,0.7631,0.126
2014617,59,0.4028,0.1205
2014650,249,0.1357,0.0607
2014679,41,0.5858,0.1269
2015260,20,0.3538,0.2123
2015326,61,0.4909,0.1104
2015674,46,0.2384,0.1396
2015708,32,0.2987,0.168
2015743,46,0.2981,0.1397
2015773,24,0.2678,0.1985
2015829,25,0.3456,0.1892
2016033,74,0.3837,0.1038
2016118,57,0.2228,0.1266
2016189,7,0.4971,0.3686
2016476,28,0.3151,0.1804
2016523,6,0.596,0.3951
2016623,9,0.4672,0.3187
2016848,1,1.0,1.0
2016882,26,0.3084,0.1892
2017530,5,0.6551,0.4191
2017841,41,0.2363,0.1497
2017890,7,0.5889,0.3481
2017897,44,0.5929,0.1182
2017965,16,0.3967,0.24
2017973,147,0.3649,0.0629
2018063,39,0.259,0.1519
2018129,28,0.4104,0.174
2018216,17,0.3407,0.2339
2018372,12,0.4094,0.2822
2018559,36,0.2496,0.1629
2018661,28,0.3269,0.1756
2018723,21,0.4559,0.2046
2018726,29,0.3163,0.1791
2018763,82,0.3711,0.0981
2019316,38,0.2423,0.1537
2019478,66,0.4827,0.0996
2019820,20,0.3407,0.2124
2020319,5,0.5525,0.4366
2020369,10,0.5332,0.302
2020467,58,0.7256,0.0808
2020635,36,0.2568,0.1562
2021042,20,0.327,0.2178
2021126,52,0.4179,0.1186
2021236,70,0.3929,0.1065
2021608,26,0.4883,0.1591
2021791,5,0.5989,0.4279
2022261,34,0.3073,0.1634
2022337,11,0.3619,0.2955
2022496,17,0.4062,0.2304
2022509,66,0.5251,0.1047
2022638,48,0.4151,0.1284
2022669,26,0.4749,0.176
2022767,26,0.5974,0.1554
2022816,8,0.44,0.3451
2022988,13,0.393,0.2678
2023254,14,0.4384,0.2562
2024117,14,0.3479,0.2589
2024129,15,0.3792,0.2506
2024352,9,0.5127,0.3156
2025726,80,0.5312,0.0868
2026482,41,0.3529,0.1467
2026771,26,0.2779,0.1886
2026784,83,0.392,0.0806
2026790,12,0.3852,0.2814
2026804,28,0.2827,0.181
2027002,15,0.4455,0.2463
2027268,7,0.8689,0.2942
2027289,41,0.2528,0.1502
2027331,28,0.3288,0.1745
2027469,45,0.6101,0.097
2027539,11,0.3817,0.2968
2027618,46,0.4241,0.1273
2027754,86,0.4216,0.0955
2028059,7,0.5708,0.3555
2028075,7,0.5508,0.3661
2028313,9,0.4398,0.326
2028423,54,0.6517,0.0987
2028603,71,0.7258,0.0819
2028610,30,0.2761,0.1751
2029097,34,0.2893,0.1636
2029781,150,0.4503,0.068
2029889,38,0.2589,0.1546
2029975,14,0.4584,0.2538
2030087,1,1.0,1.0
2030768,52,0.359,0.1208
2031078,23,0.585,0.1739
2031972,42,0.4063,0.1444
2031975,35,0.3929,0.1583
2032002,8,0.4408,0.3447
2032073,17,0.5483,0.2209
2032570,21,0.3428,0.2067
2032675,24,0.5168,0.1672
2032692,32,0.3025,0.1659
2032774,12,0.4002,0.276
2032922,9,0.4693,0.3199
2032963,15,0.4166,0.2425
2033167,7,0.5077,0.3679
2033287,3,0.8395,0.5348
2033340,40,0.5076,0.1414
2033418,85,0.4038,0.0921
2033592,12,0.4189,0.2738
2033763,62,0.4527,0.1141
2033943,75,0.3654,0.1032
2034036,40,0.2385,0.1505
2034235,295,0.4508,0.0401
2034565,1,1.0,1.0
2034734,15,0.4277,0.2463
2034829,44,0.3441,0.1396
2034892,9,0.6178,0.3114
2035388,13,0.3817,0.2634
2035566,18,0.4392,0.2171
2035684,12,0.4236,0.2749
2035730,8,0.4611,0.3438
2035837,52,0.3961,0.1225
2035971,74,0.6119,0.0677
2036100,36,0.2578,0.1607
2036885,22,0.3093,0.2025
2037140,16,0.5731,0.2203
2037241,11,0.4654,0.28
2037464,29,0.3277,0.1771
2037482,41,0.2745,0.1462
2037583,1,1.0,1.0
2037810,12,0.4059,0.2801
2038205,28,0.2633,0.1827
2038584,177,0.2471,0.0643
2038597,34,0.2764,0.1628
2038728,42,0.3139,0.144
2039160,25,0.282,0.1929
2039182,24,0.3412,0.1937
2039207,10,0.4452,0.2953
2039234,33,0.5014,0.1575
2039339,84,0.3634,0.0907
2039616,29,0.2921,0.1753
2039631,20,0.3912,0.2135
2040132,18,0.4563,0.2219
2040575,79,0.5875,0.0692
2040634,63,0.5269,0.0984
2040833,2,0.7473,0.7059
2040934,20,0.2915,0.2173
2040955,20,0.4036,0.215
2041333,24,0.3951,0.1916
2041361,11,0.4,0.2932
2041528,17,0.3511,0.2294
2041586,12,0.39,0.2805
2041909,4,0.6358,0.4904
2042055,11,0.4195,0.2955
2042096,20,0.3607,0.2106
2042203,25,0.3709,0.187
2042359,59,0.3314,0.1157
2042633,23,0.3241,0.1975
2042902,24,0.3567,0.1949
2043372,56,0.3258,0.1189
2043380,17,0.3965,0.2306
2043643,23,0.2973,0.1937
2044053,52,0.2784,0.1307
2044258,15,0.4091,0.2451
2044528,8,0.4791,0.3394
2044593,83,0.6133,0.0556
2044733,32,0.3782,0.1645
2045022,13,0.4674,0.265
2045355,40,0.4303,0.138
2045724,10,0.5076,0.3037
2045847,6,0.5157,0.3989
2046140,9,0.5622,0.3073
2046247,6,0.6599,0.3833
2046311,16,0.5365,0.2187
2046555,4,0.6275,0.4879
2046829,22,0.312,0.2041
2046843,13,0.479,0.2655
2047083,56,0.4806,0.1078
2047193,56,0.5175,0.1163
2047852,11,0.6377,0.275
2047894,22,0.6769,0.1769
2048151,15,0.3467,0.2511
2048572,10,0.4646,0.3073
2048741,19,0.3885,0.2158
2048940,32,0.4593,0.1594
2049035,9,0.4485,0.3263
2049168,11,0.4339,0.2912
2049262,36,0.2746,0.1611
2049418,7,0.6176,0.3486
2049547,2,0.7246,0.7069
2049677,27,0.3174,0.1814
2050201,1,1.0,1.0
2050403,10,0.4019,0.31
2050470,21,0.3904,0.2039
2050516,40,0.533,0.1263
2050945,35,0.2416,0.1596
2051334,4,0.7163,0.4706
2051496,32,0.4246,0.1667
2051802,33,0.3416,0.1653
2051915,6,0.4535,0.4041
2052029,21,0.4439,0.2021
2052074,7,0.6212,0.3575
2052275,3,0.7082,0.5658
2052336,183,0.3563,0.0636
2052539,38,0.6356,0.1212
2052579,21,0.4226,0.2044
2052581,36,0.2463,0.1591
2052768,1,1.0,1.0
2053373,35,0.2991,0.1588
2053554,188,0.5144,0.0556
2053655,52,0.2973,0.1288
2053786,5,0.4707,0.4468
2053788,6,0.6434,0.3914
2053879,38,0.2522,0.157
2054354,29,0.3139,0.1773
2054390,31,0.4378,0.1639
2054461,17,0.5957,0.2118
2054465,33,0.6161,0.1479
2054597,11,0.5447,0.2759
2054997,23,0.3074,0.2014
2055061,24,0.4446,0.1831
2055405,19,0.4234,0.2186
2055427,80,0.2512,0.1035
2055793,20,0.3183,0.2156
2056193,63,0.2645,0.1192
2056323,33,0.5589,0.148
2056338,165,0.2345,0.0655
2056772,29,0.6444,0.1521
2056851,42,0.3376,0.1427
2056991,49,0.2055,0.1389
2057020,38,0.4146,0.1408
2057067,1,1.0,1.0
2057137,4,0.6497,0.4824
2057191,168,0.2376,0.0682
2057363,86,0.3617,0.0912
2057394,2,0.9221,0.6545
2057406,21,0.5088,0.2005
2057573,34,0.5367,0.1524
2057809,13,0.3845,0.2695
2058053,10,0.4374,0.3063
2058097,38,0.4447,0.148
2058384,111,0.271,0.0869
2058388,42,0.2217,0.1477
2058706,18,0.3627,0.2264
2058755,68,0.3202,0.1129
2058770,210,0.2846,0.0593
2059096,25,0.6973,0.1508
2059385,6,0.6033,0.378
2059427,44,0.3702,0.1432
2059514,31,0.4887,0.1614
2060377,16,0.5283,0.2281
2060405,62,0.394,0.1057
2060455,15,0.386,0.2473
2060627,74,0.343,0.1038
2061451,23,0.3101,0.2004
2061476,54,0.2865,0.127
2061498,71,0.3138,0.1017
2061756,38,0.3511,0.1469
2061906,1,1.0,1.0
2062373,24,0.5262,0.184
2062608,51,0.5411,0.1236
2062692,47,0.3871,0.1316
2063014,67,0.3779,0.1108
2063131,28,0.2894,0.1799
2063464,20,0.53,0.2018
2063638,25,0.3909,0.1907
2063802,23,0.5137,0.1807
2063966,4,0.7131,0.4768
2064540,10,0.5953,0.2946
2064996,55,0.5269,0.1068
2065074,12,0.4909,0.268
2065180,32,0.5096,0.1557
2065211,88,0.2987,0.0998
2065391,55,0.2965,0.1261
2065402,54,0.5194,0.1167
2065668,25,0.3286,0.1913
2065780,55,0.3718,0.1219
2065963,43,0.2071,0.1482
2066031,5,0.588,0.4372
2066048,1,1.0,1.0
2066050,31,0.3112,0.1685
2066223,15,0.5024,0.2412
2066375,7,0.5701,0.3648
2068153,17,0.4694,0.2241
2068378,30,0.3114,0.1726
2068487,103,0.5769,0.0732
2068588,69,0.3644,0.1069
2069181,7,0.5499,0.3636
2069239,45,0.2528,0.1393
2069295,71,0.4067,0.0999
2069428,11,0.5557,0.2792
2069601,9,0.5238,0.3099
2069809,23,0.3843,0.1956
2069827,17,0.3062,0.235
2070046,5,0.7115,0.4153
2070183,19,0.4019,0.2164
2070269,56,0.326,0.1223
2070489,6,0.6326,0.3909
2070534,6,0.5666,0.3778
2070626,117,0.2939,0.0804
2070795,24,0.3046,0.1949
2070892,32,0.3887,0.159
2070928,142,0.4114,0.0612
2071008,37,0.3938,0.1494
2071056,35,0.4149,0.1548
2071177,36,0.2725,0.1588
2071189,4,0.5483,0.4977
2071479,15,0.3782,0.246
2071723,29,0.3209,0.1769
2071996,6,0.5848,0.3839
2073155,1,1.0,1.0
2073195,1,1.0,1.0
2073242,25,0.3308,0.1928
2073395,16,0.4067,0.2369
2073679,21,0.3369,0.206
2073785,1,1.0,1.0
2074002,5,0.585,0.4342
2074126,29,0.3949,0.1748
2074309,6,0.456,0.4044
2074713,13,0.3643,0.2681
2075382,15,0.3985,0.2465
2075565,44,0.3751,0.144
2075715,22,0.3261,0.2038
2075919,33,0.5683,0.1415
2076035,6,0.5188,0.383
2076168,25,0.2981,0.1953
2076464,12,0.7705,0.2328
2076517,16,0.7035,0.1851
2076551,64,0.3827,0.1073
2076696,59,0.425,0.1104
2076887,185,0.2036,0.0653
2077271,77,0.4294,0.0924
2077321,52,0.539,0.1181
2077494,34,0.4517,0.1482
2077936,46,0.4329,0.1314
2078261,33,0.2634,0.1671
2078425,15,0.6055,0.2328
2078629,40,0.3358,0.1491
2078844,12,0.3308,0.2874
2079476,148,0.3831,0.0693
2079529,28,0.3535,0.1772
2080141,14,0.4952,0.235
2080356,70,0.6248,0.084
2080487,12,0.464,0.2695
2080556,26,0.2826,0.1893
2080645,16,0.4349,0.2388
2080649,17,0.348,0.2372
2081105,15,0.3802,0.2436
2081400,49,0.552,0.1212
2081575,52,0.5068,0.1143
2082171,7,0.4572,0.3728
2082678,33,0.2798,0.1648
2083447,18,0.3364,0.2231
2083923,65,0.5017,0.1024
2084193,42,0.3113,0.1459
2084194,163,0.317,0.0658
2084300,11,0.4068,0.2896
2084741,38,0.2708,0.1555
2084780,52,0.2869,0.129
2084867,2,0.8363,0.6923
2084894,4,0.5892,0.4968
2085198,45,0.5786,0.1279
2085424,34,0.4883,0.1415
2085840,1,1.0,1.0
2086016,23,0.3385,0.1992
2086325,11,0.4203,0.289
2086329,93,0.5821,0.0596
2086388,149,0.3085,0.0702
2086419,2,0.8503,0.6883
2086450,97,0.3086,0.092
2086494,47,0.3632,0.1301
2086538,22,0.3581,0.203
2086940,7,0.6063,0.3589
2087448,5,0.5796,0.4316
2087608,4,0.6795,0.4832
2087868,39,0.2386,0.1552
2088166,41,0.221,0.1488
2088182,18,0.4226,0.2172
2088209,9,0.5029,0.3101
2088224,10,0.42,0.3076
2088480,14,0.5266,0.2493
2088578,50,0.3608,0.13
2088898,2,0.8243,0.6952
2088922,12,0.4511,0.2757
2089286,97,0.3669,0.0916
2089298,41,0.2649,0.1506
2089405,18,0.3328,0.2261
2089677,15,0.409,0.2489
2089999,21,0.3626,0.2076
2090170,19,0.4192,0.2194
2090208,79,0.3318,0.1038
2090261,35,0.4277,0.1518
2090308,248,0.3713,0.0533
2090439,63,0.5265,0.1041
2090797,137,0.4069,0.0773
2090811,66,0.1894,0.1181
2090924,150,0.4107,0.0546
2091010,21,0.3976,0.2058
2091092,136,0.3926,0.0658
2091156,164,0.4318,0.0579
2091222,56,0.4648,0.1207
2091671,8,0.5466,0.339
2091720,31,0.4045,0.1672
2092547,57,0.1985,0.1285
2093015,24,0.384,0.1933
2093065,55,0.2205,0.1302
2093421,65,0.1936,0.1186
2093455,57,0.654,0.093
2093462,5,0.6026,0.4319
2093483,11,0.397,0.2913
2093904,48,0.351,0.135
2094030,10,0.4247,0.3041
2094052,12,0.3866,0.2825
2094365,46,0.2649,0.1401
2094411,2,0.7833,0.7025
2094446,8,0.5148,0.3392
2094521,7,0.7314,0.3366
2094686,43,0.3754,0.1294
2095107,16,0.8133,0.1859
2095124,68,0.4942,0.1011
2095166,162,0.6532,0.0549
2095565,23,0.4164,0.1812
2096207,29,0.3103,0.1787
2096239,21,0.4604,0.1985
2096290,18,0.3871,0.2162
2096442,8,0.4945,0.3398
2096676,77,0.1863,0.1098
2096827,63,0.2933,0.1166
2097027,66,0.4892,0.1017
2097140,6,0.5943,0.3793
2097404,7,0.5445,0.3667
2097796,6,0.5857,0.3947
2097877,33,0.4143,0.1573
2098004,24,0.4009,0.1904
2098152,7,0.4765,0.3646
2098249,124,0.481,0.0653
2098644,3,0.6382,0.5736
2098900,34,0.2659,0.1664
2099332,10,0.4952,0.3009
2099907,33,0.4527,0.1556
2100167,21,0.4597,0.2067
2100294,27,0.4792,0.1772
2100332,59,0.6583,0.1016
2100372,3,0.6813,0.5684
2101040,37,0.2523,0.1592
2101050,7,0.6081,0.3441
2102013,43,0.2732,0.1455
2102450,2,0.7934,0.7011
2102711,96,0.2785,0.0943
2102817,72,0.2526,0.1117
2103005,10,0.4393,0.3067
2103138,39,0.5236,0.1371
2103448,40,0.5581,0.1113
2103561,38,0.3334,0.1551
2103615,14,0.4735,0.2479
2104231,15,0.3906,0.2467
2104584,23,0.3147,0.2016
2104655,71,0.279,0.1103
2104757,43,0.3007,0.1416
2104790,57,0.4529,0.1162
2104897,18,0.4012,0.2112
2104993,70,0.4083,0.106
2105218,25,0.4087,0.185
2105237,81,0.3816,0.0955
2105557,27,0.3159,0.1823
2105591,28,0.5332,0.1654
2105605,34,0.3235,0.1617
2105849,85,0.2328,0.1016
2105906,3,0.6174,0.5765
2105994,34,0.2232,0.1687
2106555,56,0.3948,0.1234
2106919,86,0.1594,0.1031
2107506,9,0.4723,0.3134
2107548,44,0.332,0.1397
2107618,16,0.3497,0.2368
2107744,79,0.2046,0.1069
2108294,38,0.3561,0.1446
2108992,70,0.4712,0.1038
2109013,32,0.4074,0.1664
2109206,1,1.0,1.0
2109213,82,0.326,0.0942
2109329,47,0.2414,0.1404
2109463,5,0.5509,0.4412
2109560,72,0.4473,0.0866
2109567,90,0.1504,0.1017
2109875,21,0.4844,0.2025
2110017,3,0.5987,0.5767
2110255,85,0.6535,0.0807
2110442,2,0.7505,0.7057
2110879,15,0.4087,0.2446
2111062,4,0.5603,0.4981
2111107,3,0.6035,0.577
2111115,32,0.3213,0.1663
2111678,35,0.2748,0.1595
2111780,29,0.2837,0.1785
2111869,11,0.4151,0.2888
2111925,9,0.4867,0.3258
2111943,8,0.5492,0.3357
2112056,25,0.2878,0.1921
2112120,6,0.5167,0.4013
2112294,21,0.3985,0.2045
2112592,16,0.3694,0.2409
2113173,23,0.2677,0.2052
2113201,8,0.4671,0.3451
2113255,54,0.2684,0.1274
2113431,42,0.6486,0.1011
2113592,4,0.5584,0.4966
2113634,186,0.2977,0.0648
2114517,8,0.4556,0.3478
2114591,31,0.2799,0.1737
2114650,18,0.3418,0.2275
2114847,64,0.1712,0.1211
2114978,32,0.5753,0.1546
2115082,0,0.0,0.0
2116170,27,0.2778,0.1837
2116473,47,0.3866,0.1245
2116553,7,0.5558,0.3666
2116747,23,0.3874,0.1956
2117017,18,0.372,0.2272
2117091,40,0.3046,0.1502
2117186,25,0.4648,0.1849
2117226,15,0.3637,0.2514
2117243,17,0.3127,0.2383
2117513,41,0.2928,0.146
2117655,48,0.3922,0.1347
2117801,19,0.4054,0.212
2117952,13,0.3923,0.2656
2118035,14,0.3922,0.2583
2118483,24,0.4728,0.1857
2118903,33,0.5655,0.1551
2118917,8,0.5319,0.3366
2119163,2,0.7644,0.7046
2119491,22,0.5009,0.1804
2119628,2,0.7405,0.7063
2119787,12,0.4183,0.2785
2121015,6,0.6644,0.3876
2121155,8,0.4749,0.3395
2121623,14,0.3777,0.2599
2121736,19,0.3007,0.2254
2122235,11,0.4334,0.2856
2122529,147,0.4834,0.0626
2122739,48,0.4848,0.1257
2122768,32,0.4092,0.1492
2122949,26,0.3874,0.1856
2123201,53,0.3389,0.1267
2123212,44,0.3922,0.1404
2123274,34,0.4477,0.1477
2123491,18,0.3614,0.223
2123533,41,0.2278,0.1515
2123887,38,0.3718,0.1539
2124174,57,0.3632,0.1148
2124229,13,0.3533,0.2704
2124456,9,0.4178,0.3266
2124599,13,0.3954,0.2675
2124699,20,0.3645,0.2146
2125247,19,0.4055,0.2183
2125449,22,0.4813,0.1986
2125773,92,0.3018,0.0981
2126015,69,0.3535,0.1096
2126114,24,0.4003,0.1965
2126335,126,0.713,0.0559
2126447,99,0.4914,0.0881
2126857,39,0.5474,0.1391
2127013,21,0.3198,0.2103
2127335,35,0.4221,0.1593
2127468,27,0.2698,0.1836
2127510,14,0.3662,0.2584
2127627,3,0.6784,0.5503
2127842,45,0.7281,0.1048
2127898,40,0.3161,0.1509
2127943,60,0.2828,0.1222
2128353,28,0.4106,0.1759
2128442,33,0.4158,0.1619
2128657,51,0.6662,0.1064
2128841,15,0.3822,0.2464
2129385,6,0.7197,0.3676
2129465,7,0.4935,0.3659
2129570,10,0.3868,0.3089
2129583,4,0.6803,0.4791
2129710,71,0.3068,0.1085
2129794,18,0.3215,0.2286
2129797,71,0.3889,0.1037
2129864,6,0.6479,0.3857
2129948,11,0.4767,0.2861
2130207,22,0.2946,0.2084
2130590,5,0.6112,0.4345
2130690,1,1.0,1.0
2131298,14,0.586,0.2387
2131311,70,0.6318,0.0776
2131433,67,0.4422,0.0955
2131842,27,0.3177,0.1825
2131885,55,0.1995,0.1306
2132206,23,0.518,0.1864
2132465,3,0.7184,0.5674
2132504,26,0.3487,0.1869
2132833,48,0.3852,0.1264
2132867,44,0.593,0.1256
2132883,18,0.5203,0.2101
2132904,43,0.812,0.0978
2133136,27,0.4945,0.1692
2133327,71,0.3679,0.1096
2134427,2,0.728,0.7068
2134536,34,0.3678,0.1628
2134739,39,0.5601,0.1393
2135079,76,0.5089,0.0787
2135191,11,0.6398,0.2728
2135321,28,0.2868,0.1783
2135589,39,0.2455,0.1539
2135604,21,0.296,0.2136
2135620,23,0.3715,0.1921
2135715,10,0.4457,0.3047
2135751,14,0.6767,0.2275
2135836,12,0.4556,0.271
2136085,20,0.3933,0.2081
2136929,81,0.2803,0.1019
2136967,31,0.481,0.1642
2137272,43,0.2461,0.1455
2137287,39,0.597,0.1326
2138002,18,0.3088,0.2283
2138155,18,0.3509,0.2255
2138308,30,0.3767,0.1696
2138393,149,0.1862,0.0774
2138470,19,0.3789,0.2185
2138714,28,0.3478,0.1798
2139600,58,0.2136,0.1268
2139640,5,0.5814,0.4376
2139662,1,1.0,1.0
2140635,14,0.4231,0.2579
2140794,36,0.2158,0.1631
2141124,9,0.5411,0.3121
2141244,36,0.4562,0.152
2141268,33,0.5521,0.1399
2141420,12,0.4947,0.2663
2141666,6,0.6244,0.3835
2141688,5,0.6216,0.4313
2142119,80,0.5077,0.0954
2142184,298,0.1369,0.0552
2142216,84,0.3395,0.0987
2142226,7,0.5121,0.3559
2142461,112,0.3423,0.0856
2142711,28,0.3351,0.1772
2143029,22,0.7476,0.1683
2143132,24,0.4109,0.1908
2143257,21,0.4202,0.1988
2143405,19,0.3262,0.2236
2143921,5,0.6459,0.4268
2144193,1,1.0,1.0
2144302,28,0.4094,0.161
2144312,34,0.7531,0.1215
2144514,34,0.2879,0.1626
2144614,13,0.379,0.2698
2144958,28,0.2781,0.1815
2145136,61,0.5712,0.085
2145292,34,0.3856,0.1547
2145382,15,0.4,0.2451
2145565,2,0.721,0.707
2146198,29,0.2716,0.18
2146293,233,0.4088,0.0513
2146648,15,0.354,0.2496
2146659,14,0.4276,0.2542
2146836,60,0.4843,0.1098
2147160,23,0.3894,0.1973
2147256,14,0.4323,0.2569
2147780,7,0.5083,0.3576
2147917,195,0.3615,0.054
2148104,16,0.389,0.2375
2148814,76,0.5463,0.0971
2148847,19,0.5256,0.2109
2149136,30,0.3054,0.1747
2149369,28,0.3324,0.1785
2149640,21,0.3317,0.2075
2149677,64,0.4581,0.1084
2150106,54,0.2267,0.13
2150472,24,0.3367,0.1919
2150688,28,0.2864,0.1836
2150691,73,0.3834,0.1033
2151195,7,0.7933,0.3211
2151248,54,0.6167,0.082
2151359,51,0.3428,0.129
2151518,36,0.2942,0.1575
2151603,37,0.327,0.152
2151701,21,0.3487,0.2096
2151930,74,0.2939,0.11
2152160,34,0.4456,0.1542
2152277,18,0.4483,0.2178
2152507,18,0.3643,0.2309
2152560,19,0.4043,0.2159
2152612,73,0.3416,0.1
2153242,47,0.2639,0.1393
2153422,21,0.3932,0.2095
2153616,8,0.4912,0.3417
2153666,41,0.2418,0.1478
2153729,35,0.3156,0.1605
2154098,6,0.5583,0.3942
2154262,7,0.581,0.3538
2154499,61,0.4095,0.1088
2154625,32,0.4171,0.1603
2154799,1,1.0,1.0
2154867,5,0.5407,0.438
